zona_urbano_rural,nivel_educativo,nivel_socioeconomico,ingreso_total_hogar,edad_persona,genero,autoidentidad_indigena,tipo_hogar,total_personas_hogar,participa_fuerza_trabajo,pobreza_multidimensional,pobreza_ingreso,codigo_comuna,nombre_comuna,representatividad
2,6,1,2163862.0,32,2,0,4,6,1.0,1.0,3.0,8112,Hualpén,9
1,6,1,3084784.0,32,1,0,5,7,3.0,0.0,3.0,8112,Hualpén,85
1,11,2,1282171.0,32,2,0,4,4,3.0,0.0,3.0,8112,Hualpén,103
1,3,2,1410711.0,32,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,83
1,11,1,1598334.0,32,2,0,3,2,1.0,0.0,3.0,8112,Hualpén,95
1,11,3,953333.0,33,2,0,4,4,1.0,0.0,3.0,8112,Hualpén,126
1,8,3,1540000.0,33,1,0,2,2,1.0,0.0,3.0,8112,Hualpén,366
1,11,2,2349584.0,33,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,84
1,8,2,1468985.0,33,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,96
1,4,2,912667.0,33,2,0,3,4,3.0,0.0,3.0,8112,Hualpén,85
1,5,2,2494167.0,33,1,0,4,3,1.0,0.0,3.0,8112,Hualpén,83
1,11,2,1803750.0,33,2,0,3,2,1.0,0.0,3.0,8112,Hualpén,93
1,8,2,1803750.0,33,1,1,3,2,1.0,0.0,3.0,8112,Hualpén,93
1,0,2,1372007.0,33,1,0,3,3,3.0,1.0,3.0,8112,Hualpén,80
1,11,2,850000.0,33,1,0,2,2,1.0,0.0,3.0,8112,Hualpén,96
2,1,1,2163862.0,33,1,0,4,6,1.0,1.0,3.0,8112,Hualpén,9
2,2,1,823311.0,33,1,0,4,3,1.0,1.0,3.0,8112,Hualpén,11
1,7,2,1282171.0,33,1,0,4,4,1.0,0.0,3.0,8112,Hualpén,103
1,11,2,908333.0,34,2,0,3,2,1.0,0.0,3.0,8112,Hualpén,84
1,5,3,2983333.0,34,2,0,3,4,3.0,0.0,3.0,8112,Hualpén,111
1,5,2,2330000.0,34,1,0,5,5,3.0,0.0,3.0,8112,Hualpén,88
1,8,3,1400952.0,34,2,0,5,7,1.0,1.0,3.0,8112,Hualpén,118
1,9,3,971060.0,34,1,0,3,3,1.0,,3.0,8112,Hualpén,151
1,11,1,2771667.0,34,1,0,3,5,1.0,0.0,3.0,8112,Hualpén,122
1,2,1,2353340.0,34,1,0,4,7,1.0,0.0,3.0,8112,Hualpén,74
1,7,2,1468985.0,34,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,96
1,5,2,2494167.0,34,2,0,4,3,1.0,0.0,3.0,8112,Hualpén,82
1,11,2,4846667.0,34,1,0,5,5,1.0,0.0,3.0,8112,Hualpén,117
1,8,2,1046435.0,34,2,0,4,4,1.0,0.0,3.0,8112,Hualpén,113
1,7,1,3084784.0,34,1,0,5,7,1.0,0.0,3.0,8112,Hualpén,84
1,11,2,1270333.0,34,1,0,3,4,3.0,0.0,3.0,8112,Hualpén,82
1,9,3,1501960.0,35,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,120
1,5,1,2353340.0,35,2,0,4,7,1.0,0.0,3.0,8112,Hualpén,74
1,11,2,1625000.0,35,2,0,3,4,3.0,0.0,3.0,8112,Hualpén,116
1,7,1,1436678.0,35,2,0,3,4,3.0,0.0,3.0,8112,Hualpén,100
1,8,2,1736159.0,35,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,113
1,3,1,861522.0,35,2,0,2,5,3.0,0.0,3.0,8112,Hualpén,69
1,8,2,775833.0,35,2,0,2,2,1.0,0.0,3.0,8112,Hualpén,84
1,7,1,3084784.0,35,1,0,5,7,1.0,0.0,3.0,8112,Hualpén,84
2,2,1,823311.0,35,2,0,4,3,1.0,1.0,3.0,8112,Hualpén,11
1,11,3,4313333.0,35,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,120
1,7,3,2075307.0,36,1,0,3,5,1.0,0.0,3.0,8112,Hualpén,92
1,11,3,2983333.0,36,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,111
1,5,3,1884000.0,36,1,0,3,2,1.0,0.0,3.0,8112,Hualpén,552
1,5,2,1072467.0,36,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,85
1,8,2,1538333.0,36,2,0,3,5,1.0,0.0,3.0,8112,Hualpén,80
1,8,2,3843179.0,36,2,0,4,8,3.0,0.0,3.0,8112,Hualpén,103
1,8,3,1825000.0,36,1,0,1,1,1.0,0.0,3.0,8112,Hualpén,167
2,6,1,2163862.0,36,1,0,4,6,1.0,1.0,3.0,8112,Hualpén,9
1,7,3,4313333.0,36,2,0,3,4,3.0,0.0,3.0,8112,Hualpén,119
1,8,3,634214.0,36,2,0,2,3,1.0,0.0,3.0,8112,Hualpén,93
1,8,1,1366667.0,37,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,89
1,5,2,1532250.0,37,1,0,3,6,2.0,1.0,3.0,8112,Hualpén,83
1,5,1,1337426.0,37,2,0,3,5,2.0,1.0,3.0,8112,Hualpén,94
1,5,2,1046435.0,37,1,0,4,4,3.0,0.0,3.0,8112,Hualpén,112
2,4,1,1208333.0,37,2,0,4,6,3.0,1.0,3.0,8112,Hualpén,14
1,5,1,1598334.0,37,1,0,3,2,1.0,0.0,3.0,8112,Hualpén,95
1,9,3,2295359.0,38,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,194
1,7,2,463045.0,38,1,0,3,3,1.0,0.0,2.0,8112,Hualpén,101
1,6,2,1029000.0,38,2,1,2,2,1.0,0.0,3.0,8112,Hualpén,62
1,5,2,683478.0,38,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,84
1,11,3,1501960.0,38,1,1,3,3,1.0,0.0,3.0,8112,Hualpén,119
1,8,1,1436678.0,38,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,100
1,6,2,2058500.0,38,1,0,4,6,1.0,0.0,3.0,8112,Hualpén,100
1,9,2,906667.0,38,1,0,2,2,1.0,0.0,3.0,8112,Hualpén,118
1,12,2,2877584.0,38,2,0,4,3,1.0,0.0,3.0,8112,Hualpén,92
1,11,3,1806667.0,38,1,0,3,4,3.0,0.0,3.0,8112,Hualpén,132
1,5,2,1431093.0,38,2,0,4,5,1.0,1.0,3.0,8112,Hualpén,93
1,5,3,2075307.0,39,2,0,3,5,1.0,0.0,3.0,8112,Hualpén,92
1,8,3,1692219.0,39,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,120
1,2,1,852412.0,39,1,0,3,6,1.0,0.0,3.0,8112,Hualpén,91
1,5,2,463045.0,39,2,0,3,3,2.0,0.0,2.0,8112,Hualpén,101
1,12,3,7500000.0,39,2,0,1,1,1.0,0.0,3.0,8112,Hualpén,114
1,11,3,962500.0,39,2,0,2,2,1.0,0.0,3.0,8112,Hualpén,105
1,11,2,3407250.0,39,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,96
1,10,2,1625000.0,39,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,116
1,5,1,1513811.0,39,1,0,2,2,1.0,0.0,3.0,8112,Hualpén,92
1,5,1,1366667.0,39,1,0,3,3,3.0,0.0,3.0,8112,Hualpén,89
1,3,2,1260810.0,39,1,0,5,6,1.0,1.0,3.0,8112,Hualpén,86
1,6,2,981270.0,39,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,100
1,11,2,1924167.0,39,2,0,6,2,1.0,0.0,3.0,8112,Hualpén,226
1,11,2,1125000.0,39,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,149
1,8,3,1692219.0,40,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,120
1,11,3,7627500.0,40,1,0,2,2,1.0,0.0,3.0,8112,Hualpén,134
1,11,2,1790000.0,40,1,0,2,2,1.0,0.0,3.0,8112,Hualpén,112
1,3,2,550193.0,40,2,0,2,3,1.0,0.0,3.0,8112,Hualpén,77
1,11,1,1200000.0,40,2,0,3,6,1.0,0.0,3.0,8112,Hualpén,83
1,4,1,1364844.0,40,2,0,2,3,1.0,0.0,3.0,8112,Hualpén,70
1,8,1,699713.0,40,2,1,4,3,3.0,0.0,3.0,8112,Hualpén,68
1,11,3,4258333.0,40,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,126
1,8,3,960000.0,40,2,0,3,4,2.0,0.0,3.0,8112,Hualpén,120
1,8,1,2043917.0,40,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,83
1,5,1,1308917.0,40,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,99
1,2,1,2353340.0,40,1,0,4,7,1.0,0.0,3.0,8112,Hualpén,74
1,5,2,2547000.0,40,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,154
1,8,2,2535833.0,40,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,107
1,11,2,2535833.0,40,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,108
1,2,1,933345.0,40,2,0,3,3,3.0,0.0,3.0,8112,Hualpén,91
1,8,2,2901250.0,40,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,100
1,5,2,863007.0,40,2,0,3,4,3.0,0.0,3.0,8112,Hualpén,105
1,8,2,3843179.0,40,1,0,4,8,1.0,0.0,3.0,8112,Hualpén,103
1,11,3,1500000.0,40,1,1,3,4,1.0,0.0,3.0,8112,Hualpén,132
2,3,1,1208333.0,40,1,1,4,6,1.0,1.0,3.0,8112,Hualpén,15
2,1,1,632786.0,40,2,0,2,3,1.0,0.0,3.0,8112,Hualpén,10
1,12,3,910000.0,41,2,0,1,1,1.0,0.0,3.0,8112,Hualpén,108
1,5,1,760000.0,41,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,106
1,9,1,3166861.0,41,2,0,5,4,1.0,1.0,3.0,8112,Hualpén,82
1,5,2,1538333.0,41,1,0,3,5,1.0,0.0,3.0,8112,Hualpén,80
1,11,2,2901250.0,41,1,1,3,4,1.0,0.0,3.0,8112,Hualpén,100
1,8,2,981270.0,41,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,100
1,4,1,1177271.0,41,1,0,3,3,1.0,1.0,3.0,8112,Hualpén,89
1,5,3,1075472.0,41,1,0,1,1,1.0,0.0,3.0,8112,Hualpén,167
1,11,3,1500000.0,41,2,1,3,4,1.0,0.0,3.0,8112,Hualpén,132
1,0,2,974774.0,41,2,0,3,3,3.0,0.0,3.0,8112,Hualpén,76
1,-88,2,1375000.0,41,2,0,2,5,1.0,0.0,3.0,8112,Hualpén,88
1,5,3,600000.0,42,2,0,3,3,3.0,0.0,3.0,8112,Hualpén,151
1,5,3,600000.0,42,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,151
1,5,2,1000000.0,42,1,0,3,8,1.0,0.0,3.0,8112,Hualpén,82
1,6,2,700000.0,42,2,0,3,3,3.0,0.0,3.0,8112,Hualpén,87
1,11,1,1498334.0,42,1,0,2,2,1.0,0.0,3.0,8112,Hualpén,99
1,5,2,1821119.0,42,2,0,4,6,1.0,0.0,3.0,8112,Hualpén,76
1,5,3,1675000.0,42,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,122
1,8,2,4365833.0,42,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,97
1,12,2,1672249.0,42,1,0,3,3,2.0,0.0,3.0,8112,Hualpén,94
1,11,2,1568750.0,42,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,90
1,6,1,1538814.0,42,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,68
1,11,2,1125000.0,42,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,149
1,6,3,1548301.0,43,2,0,2,2,1.0,0.0,3.0,8112,Hualpén,118
1,5,2,1000000.0,43,2,0,3,8,3.0,0.0,3.0,8112,Hualpén,82
1,5,1,918200.0,43,2,0,5,4,1.0,0.0,3.0,8112,Hualpén,30
1,5,3,1746737.0,43,2,0,3,5,3.0,0.0,3.0,8112,Hualpén,105
1,8,2,4365833.0,43,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,97
1,5,1,840333.0,43,1,0,3,4,3.0,0.0,3.0,8112,Hualpén,97
1,11,2,1672249.0,43,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,93
1,9,2,789321.0,43,2,1,2,4,1.0,0.0,3.0,8112,Hualpén,74
1,11,3,1806667.0,43,2,0,3,4,3.0,0.0,3.0,8112,Hualpén,132
1,8,3,1789090.0,44,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,95
1,1,1,1491230.0,44,1,0,4,9,3.0,1.0,3.0,8112,Hualpén,98
1,5,2,1821119.0,44,1,0,4,6,1.0,0.0,3.0,8112,Hualpén,76
1,3,1,840333.0,44,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,97
1,12,2,2547000.0,44,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,153
1,5,2,1287500.0,44,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,95
1,11,3,2457500.0,45,1,0,3,2,1.0,0.0,3.0,8112,Hualpén,201
1,11,3,5833334.0,45,1,1,3,4,1.0,0.0,3.0,8112,Hualpén,213
1,6,1,1790000.0,45,2,0,2,3,1.0,0.0,3.0,8112,Hualpén,77
1,8,3,960000.0,45,1,1,3,4,1.0,0.0,3.0,8112,Hualpén,120
1,3,1,981421.0,45,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,76
1,1,2,2058500.0,45,1,0,4,6,1.0,0.0,3.0,8112,Hualpén,100
1,11,2,1770000.0,45,2,0,2,3,1.0,0.0,3.0,8112,Hualpén,95
2,1,1,690000.0,45,1,0,6,2,1.0,1.0,3.0,8112,Hualpén,12
1,7,2,1449000.0,45,1,0,3,6,1.0,1.0,3.0,8112,Hualpén,88
1,5,2,1428282.0,45,1,0,2,3,1.0,0.0,3.0,8112,Hualpén,84
1,6,2,839724.0,45,2,0,2,2,1.0,0.0,3.0,8112,Hualpén,84
1,6,3,1789090.0,46,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,95
1,5,3,700000.0,46,2,0,3,4,3.0,0.0,3.0,8112,Hualpén,100
1,8,2,886667.0,46,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,93
1,8,3,5833334.0,46,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,213
1,8,3,1433333.0,46,2,0,1,1,1.0,0.0,3.0,8112,Hualpén,119
1,5,3,953333.0,46,1,0,4,4,1.0,0.0,3.0,8112,Hualpén,126
1,5,1,760000.0,46,1,0,3,4,2.0,0.0,3.0,8112,Hualpén,106
1,11,3,4258333.0,46,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,125
1,8,2,1147445.0,46,2,0,4,3,1.0,0.0,3.0,8112,Hualpén,81
1,9,2,1558785.0,46,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,121
1,8,2,1558785.0,46,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,121
1,7,2,1168385.0,46,2,0,4,3,1.0,0.0,3.0,8112,Hualpén,89
1,6,2,903574.0,46,2,0,3,4,3.0,0.0,3.0,8112,Hualpén,79
1,8,3,730000.0,46,1,0,2,2,1.0,0.0,3.0,8112,Hualpén,112
1,6,1,1337426.0,46,1,0,3,5,1.0,1.0,3.0,8112,Hualpén,93
1,6,2,1062919.0,46,2,0,5,5,1.0,0.0,3.0,8112,Hualpén,80
1,8,2,1422083.0,46,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,120
1,5,1,1491230.0,47,1,0,4,9,1.0,1.0,3.0,8112,Hualpén,98
1,2,2,427736.0,47,2,0,2,3,3.0,0.0,2.0,8112,Hualpén,72
1,1,3,1400952.0,47,1,0,5,7,1.0,1.0,3.0,8112,Hualpén,118
1,11,3,2320000.0,47,1,0,1,1,1.0,0.0,3.0,8112,Hualpén,683
1,5,1,1344861.0,47,1,1,2,3,1.0,0.0,3.0,8112,Hualpén,116
1,3,1,1466000.0,47,1,1,5,6,1.0,0.0,3.0,8112,Hualpén,89
1,5,1,933345.0,47,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,91
1,6,2,1913695.0,47,1,0,5,6,1.0,0.0,3.0,8112,Hualpén,97
1,5,2,1636408.0,47,2,0,2,3,1.0,0.0,3.0,8112,Hualpén,96
1,1,3,996766.0,47,2,1,3,4,3.0,,3.0,8112,Hualpén,114
1,9,1,1513000.0,47,2,0,4,3,1.0,0.0,3.0,8112,Hualpén,86
1,5,2,1422083.0,47,2,0,3,3,3.0,0.0,3.0,8112,Hualpén,120
1,5,2,900000.0,47,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,89
1,8,2,1331048.0,48,2,0,4,5,1.0,0.0,3.0,8112,Hualpén,82
1,2,1,1177145.0,48,2,0,2,4,1.0,0.0,3.0,8112,Hualpén,77
1,-88,2,440000.0,48,2,0,2,3,1.0,0.0,2.0,8112,Hualpén,71
1,11,1,1466667.0,48,2,0,1,1,1.0,0.0,3.0,8112,Hualpén,90
1,8,1,1240833.0,48,1,0,1,1,1.0,0.0,3.0,8112,Hualpén,155
1,5,3,1675000.0,48,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,121
1,11,2,1048917.0,48,2,0,4,3,1.0,0.0,3.0,8112,Hualpén,110
1,6,1,832219.0,48,2,0,3,2,3.0,0.0,3.0,8112,Hualpén,113
1,5,1,832219.0,48,1,0,3,2,1.0,0.0,3.0,8112,Hualpén,112
1,5,2,1532250.0,48,2,0,3,6,3.0,1.0,3.0,8112,Hualpén,82
1,3,1,789054.0,48,2,0,3,3,3.0,0.0,3.0,8112,Hualpén,97
1,6,1,789054.0,48,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,97
1,8,3,850000.0,48,1,0,3,5,1.0,0.0,3.0,8112,Hualpén,87
1,5,3,1275000.0,48,1,0,1,1,1.0,0.0,3.0,8112,Hualpén,192
1,1,1,3084784.0,48,2,0,5,7,3.0,0.0,3.0,8112,Hualpén,84
1,11,2,2160500.0,48,2,0,3,5,1.0,0.0,3.0,8112,Hualpén,96
1,11,2,2160500.0,48,1,0,3,5,1.0,0.0,3.0,8112,Hualpén,96
1,5,2,397051.0,48,2,0,5,5,3.0,1.0,1.0,8112,Hualpén,84
1,3,1,1491230.0,49,2,0,4,9,3.0,1.0,3.0,8112,Hualpén,97
1,2,1,1866667.0,49,2,0,3,5,1.0,0.0,3.0,8112,Hualpén,87
1,2,1,1866667.0,49,1,0,3,5,1.0,0.0,3.0,8112,Hualpén,87
1,5,1,1344861.0,49,1,1,2,3,1.0,0.0,3.0,8112,Hualpén,116
1,9,1,3166861.0,49,1,0,5,4,1.0,1.0,3.0,8112,Hualpén,82
1,5,1,1959945.0,49,2,0,5,5,3.0,0.0,3.0,8112,Hualpén,78
1,3,1,914393.0,49,2,0,2,3,1.0,1.0,3.0,8112,Hualpén,71
1,6,3,850000.0,49,2,1,3,5,3.0,0.0,3.0,8112,Hualpén,87
1,-88,3,996766.0,49,1,0,3,4,1.0,,3.0,8112,Hualpén,114
2,5,1,943917.0,49,2,0,4,4,1.0,0.0,3.0,8112,Hualpén,12
1,11,2,2206666.0,50,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,95
1,3,1,1042234.0,50,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,74
1,7,1,1200000.0,50,1,0,3,6,1.0,0.0,3.0,8112,Hualpén,83
1,5,3,1060000.0,50,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,122
1,5,2,530000.0,50,1,0,2,2,2.0,0.0,3.0,8112,Hualpén,86
1,1,3,1400952.0,50,2,0,5,7,2.0,1.0,3.0,8112,Hualpén,117
1,8,1,1616666.0,50,2,0,3,4,3.0,0.0,3.0,8112,Hualpén,66
1,7,1,1015830.0,50,2,0,2,3,1.0,0.0,3.0,8112,Hualpén,64
1,11,2,3407250.0,50,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,96
1,7,1,964750.0,50,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,74
1,5,1,1310834.0,50,2,0,3,3,3.0,0.0,3.0,8112,Hualpén,81
1,3,1,981421.0,50,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,76
1,1,2,865833.0,50,1,0,1,1,1.0,0.0,3.0,8112,Hualpén,127
1,5,1,982500.0,50,2,0,3,3,3.0,0.0,3.0,8112,Hualpén,68
1,5,1,880000.0,50,1,0,6,2,2.0,0.0,3.0,8112,Hualpén,90
1,11,2,903574.0,50,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,78
1,8,2,2031194.0,50,2,0,2,2,1.0,0.0,3.0,8112,Hualpén,76
1,8,2,1822962.0,50,2,1,2,4,1.0,0.0,3.0,8112,Hualpén,93
1,11,2,1420917.0,50,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,65
1,3,2,1449000.0,50,2,0,3,6,1.0,1.0,3.0,8112,Hualpén,88
1,5,2,900000.0,50,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,89
1,5,3,700000.0,51,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,99
1,3,1,1042234.0,51,1,1,3,3,1.0,0.0,3.0,8112,Hualpén,74
1,3,1,834785.0,51,2,0,5,5,3.0,0.0,3.0,8112,Hualpén,38
1,6,1,1040000.0,51,2,0,3,2,1.0,0.0,3.0,8112,Hualpén,82
1,5,2,700000.0,51,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,88
1,5,1,1790000.0,51,2,0,2,3,1.0,0.0,3.0,8112,Hualpén,77
1,5,3,599778.0,51,2,0,3,2,2.0,0.0,3.0,8112,Hualpén,82
1,5,2,1093639.0,51,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,78
1,8,2,1230565.0,51,2,0,2,2,1.0,0.0,3.0,8112,Hualpén,62
1,5,2,863007.0,51,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,105
1,5,2,1550833.0,51,2,0,3,3,3.0,0.0,3.0,8112,Hualpén,167
1,11,2,1568750.0,51,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,90
1,3,3,750000.0,51,2,0,2,2,3.0,0.0,3.0,8112,Hualpén,78
2,1,1,684167.0,51,1,0,1,1,1.0,0.0,3.0,8112,Hualpén,13
1,3,2,397051.0,51,1,0,5,5,3.0,1.0,1.0,8112,Hualpén,84
1,5,2,1100000.0,52,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,76
1,8,2,2206666.0,52,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,94
1,3,1,702167.0,52,2,0,2,2,1.0,0.0,3.0,8112,Hualpén,32
1,2,1,1190552.0,52,1,0,5,4,1.0,0.0,3.0,8112,Hualpén,95
1,5,1,1209861.0,52,1,0,2,3,1.0,0.0,3.0,8112,Hualpén,95
1,4,1,1060000.0,52,2,0,3,2,1.0,0.0,3.0,8112,Hualpén,73
1,8,3,486893.0,52,2,0,2,2,1.0,0.0,3.0,8112,Hualpén,83
1,11,2,1225000.0,52,1,0,1,1,1.0,0.0,3.0,8112,Hualpén,138
2,1,1,706667.0,52,1,0,3,2,1.0,0.0,3.0,8112,Hualpén,11
1,6,2,1410711.0,52,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,83
1,12,2,8492666.0,52,1,0,5,5,1.0,0.0,3.0,8112,Hualpén,92
1,12,2,8492666.0,52,2,0,5,5,1.0,0.0,3.0,8112,Hualpén,92
1,3,3,1171254.0,53,1,0,2,2,1.0,,3.0,8112,Hualpén,152
1,11,3,2304167.0,53,2,0,3,2,3.0,0.0,3.0,8112,Hualpén,121
1,3,1,1299393.0,53,2,0,3,3,3.0,0.0,3.0,8112,Hualpén,39
1,6,2,1815711.0,53,2,0,3,5,3.0,0.0,3.0,8112,Hualpén,85
1,2,1,1040000.0,53,1,0,3,2,1.0,0.0,3.0,8112,Hualpén,83
1,8,2,1656085.0,53,1,0,6,2,1.0,0.0,3.0,8112,Hualpén,85
1,5,3,1884000.0,53,1,0,3,2,1.0,0.0,3.0,8112,Hualpén,552
1,8,3,1746737.0,53,1,0,3,5,1.0,0.0,3.0,8112,Hualpén,105
1,5,1,641612.0,53,2,0,2,3,1.0,0.0,3.0,8112,Hualpén,69
1,5,2,1478333.0,53,2,1,3,3,1.0,0.0,3.0,8112,Hualpén,89
1,3,2,1287500.0,53,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,95
1,6,2,1913695.0,53,1,0,5,6,1.0,0.0,3.0,8112,Hualpén,97
1,5,2,250000.0,53,1,0,1,1,3.0,0.0,3.0,8112,Hualpén,144
1,0,2,1822962.0,53,1,1,2,4,3.0,0.0,3.0,8112,Hualpén,93
1,5,1,260000.0,53,1,0,1,1,1.0,0.0,3.0,8112,Hualpén,114
1,3,1,1274592.0,53,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,71
1,5,1,1209861.0,54,1,0,2,3,1.0,0.0,3.0,8112,Hualpén,95
1,5,2,1625127.0,54,2,0,3,5,1.0,0.0,3.0,8112,Hualpén,77
1,5,1,848000.0,54,1,0,1,1,1.0,0.0,3.0,8112,Hualpén,112
1,3,1,140000.0,54,1,0,1,1,1.0,0.0,1.0,8112,Hualpén,111
1,6,1,1959945.0,54,1,0,5,5,1.0,0.0,3.0,8112,Hualpén,78
1,5,2,4846667.0,54,2,0,5,5,1.0,0.0,3.0,8112,Hualpén,117
2,2,1,749968.0,54,2,0,4,5,1.0,1.0,3.0,8112,Hualpén,8
1,1,1,1274592.0,54,2,0,3,4,3.0,0.0,3.0,8112,Hualpén,71
1,8,2,997861.0,54,1,1,3,3,3.0,0.0,3.0,8112,Hualpén,88
2,0,1,706667.0,54,2,0,3,2,3.0,0.0,3.0,8112,Hualpén,11
2,2,1,943917.0,54,1,0,4,4,3.0,0.0,3.0,8112,Hualpén,12
1,1,2,1514109.0,54,2,0,3,4,3.0,0.0,3.0,8112,Hualpén,104
1,3,2,1150000.0,55,1,0,3,2,1.0,0.0,3.0,8112,Hualpén,87
1,2,2,1052518.0,55,1,0,3,4,3.0,0.0,3.0,8112,Hualpén,75
1,6,2,4846667.0,55,1,0,5,5,3.0,0.0,3.0,8112,Hualpén,118
2,1,1,1116000.0,55,2,0,3,3,1.0,1.0,3.0,8112,Hualpén,8
1,3,1,943731.0,55,2,0,2,2,1.0,0.0,3.0,8112,Hualpén,77
1,8,2,2375000.0,55,2,0,3,2,1.0,0.0,3.0,8112,Hualpén,92
1,6,2,1200000.0,55,2,0,1,1,3.0,0.0,3.0,8112,Hualpén,67
2,1,1,1208333.0,55,2,1,4,6,1.0,1.0,3.0,8112,Hualpén,15
2,4,1,943917.0,55,1,0,4,4,3.0,0.0,3.0,8112,Hualpén,12
1,1,2,1514109.0,55,1,0,3,4,1.0,0.0,3.0,8112,Hualpén,103
1,5,2,1100000.0,56,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,76
1,8,2,1668333.0,56,2,0,3,2,1.0,0.0,3.0,8112,Hualpén,88
1,12,3,2304167.0,56,1,0,3,2,1.0,0.0,3.0,8112,Hualpén,120
1,2,1,1595711.0,56,2,0,3,4,3.0,0.0,3.0,8112,Hualpén,83
1,2,1,1491230.0,56,1,0,4,9,2.0,1.0,3.0,8112,Hualpén,98
1,8,1,1299393.0,56,1,0,3,3,1.0,0.0,3.0,8112,Hualpén,39
1,5,2,480000.0,56,2,0,2,2,1.0,0.0,3.0,8112,Hualpén,65
1,2,2,902000.0,56,2,0,3,2,1.0,0.0,3.0,8112,Hualpén,83
1,3,2,1052518.0,56,2,0,3,4,1.0,0.0,3.0,8112,Hualpén,75
1,5,2,1625127.0,56,1,0,3,5,1.0,0.0,3.0,8112,Hualpén,77
1,8,2,1913695.0,56,1,0,5,6,1.0,0.0,3.0,8112,Hualpén,97
1,1,2,2058500.0,56,1,0,4,6,1.0,0.0,3.0,8112,Hualpén,100
1,5,1,2350000.0,56,2,0,3,3,1.0,0.0,3.0,8112,Hualpén,72
